ID	Tag	DataType	Name	Description	RpgId
990	TEC0157	11	Transcender la montagne	Les bushi du Clan du Blaireau vivent et s’entraînent sur les terres déchiquetées de la Grande Muraille du Nord. A leurs yeux, la force mesure le talent d’un guerrier, car ce dernier peut compter sur la puissance de ses poings en dernier recours. Vous pouvez relancer tout Jet de Compétence ou de Trait s’appuyant sur la Force, mais devez alors conserver le résultat du second jet. Vous ne subissez pas de malus de déplacement ou de combat liés à un terrain médiocre, et la moitié seulement du malus normal découlant d’un terrain difficile.	1
991	TEC0158	11	La force du blaireau	Avec de l’entraînement, le Blaireau apprend à faire appel à sa force pour écraser ses adversaires. Un nombre de fois par session égal à votre Rang de Force, vous pouvez relancer un jet de dommages et garder le résultat de votre choix.	1
992	TEC0159	11	Coup écrasant	Que ce soit à mains nues ou avec une arme, le Blaireau expérimenté apprend à porter des coups d’une puissance terrifiante capables de pulvériser chair et os malgré la protection d’une armure. Vous pouvez ignorer les effets d’armure du ND d’Armure d’un adversaire. Vos attaques à mains nues ignorent 1 Rang de la Réduction de votre cible.	1
993	TEC0160	11	Pluie de pierre	Les samurai Ichiro apprennent à frapper avec la rapidité d’une avalanche. Vos attaques à mains nues et attaques avec des armes accompagnées du mot-clé Samurai sont considérées comme des Actions Simples.	1
994	TEC0161	11	Contrecoup	Selon la dernière leçon qu’enseignent le dojo du Clan du Blaireau, les coups les plus efficaces ne sont pas forcément les plus rapides, mais les plus durement portés. Au début d’une escarmouche, avant que ne soit lancée l’Initiative, vous pouvez décider de réduire la votre de 20 points pour la durée de l’escarmouche. En échange, vous lancez (sans les garder) un nombre de dés supplémentaires égal à votre Rang de Force à vos jets d’attaque et de dommages des deux premiers rounds de combat.	1
995	TEC0162	11	Héritage des quatres vents	Le guerrier du Bœuf combat comme un seul homme avec son cheval. Au début du combat, vous pouvez ajouter +1g0 à votre Initiative si vous êtes Monté. Par ailleurs, ajoutez +1g0 aux jets d’attaque si vous êtes monté.	1
996	TEC0164	11	De tonnerre et de fureur	Le Bushi Morito frappe avec la rapidité d’un cheval au galop. Vous pouvez effectuer des attaques au prix d’une Action Simple au lieu d’une action Complexe si vous êtes Monté.	1
997	TEC0165	11	La lame vole sur le vent	Le Bushi Morito peut se précipiter de l’avant en se déplaçant plus vite que ses adversaires ne l’imaginent. Une fois par escarmouche, vous pouvez dépenser un Point de Vide au prix d’une Action Gratuite pour que votre score d’Initiative soit égal à celui d’un autre protagoniste de la bataille (il peut s’agit d’un allié ou d’un ennemi). Toutefois, après avoir utilisé cette Technique, votre score d’Initiative se réduit de 5 lors de l’étape de Réactions de chaque Round jusqu’à la fin de la rencontre. Vous n’avez droit qu’à un Tour par Round, même si votre Score d’Initiative tombe sous votre Score d’Initiative actuel.	1
998	TEC0166	11	Vif et furieux	Le Bushi Morito charge au combat, piétinant ceux qui ne s’écartent pas de son chemin. Quand vous attaquez un adversaire ayant une Initiative inférieure à la vôtre, vous ajoutez +2g2 aux jets d’attaque et de dommages.	1
999	TEC0167	11	Les murmures de Kami	Les Komori pratiquent les rituels des esprits koumori dont descend leur fondateur et portent des messages grâce aux kami. Vous pouvez utiliser un emplacement de Sort pour envoyer un message chuchoté à un individu à un individu de votre connaissance. Ce message ne peut durer plus de 30 secondes par Rang de Maîtrise, et peut être porté à une distance maximale égale à votre Rang de Maîtrise x 150km.	1
1000	TEC0168	11	Les yeux du faucon	Le Toritaka doit être conscient de son environnement en permanence, car ses ennemis peuvent surgir de n’importe  où. Vous ajoutez +1g0 à vos Jets de Compétence et de Trait liés à la Perception. Par ailleurs, quand vous frappez une créature originaire d’un autre Royaume des Esprits (dont les Oni de Jigoku et les morts affamés de Gaki-do), vous ajoutez +1g0 à tous vos jets de dommages.	1
1001	TEC0169	11	Le faucon prend son envol	Grâce à son entraînement, le Toritaka sent les émanations des esprits proches qui entrent dans le royaume des mortels. Vous pouvez tenter de détecter la présence de créatures des autres Royaumes des Esprits en réussissant u jet de Perception contre un ND égal à l’Anneau d’Air de la créature x5.	1
1002	TEC0170	11	Les ailes du faucon	Le Toritaka frappe avec précision et tente constamment de tenir son ennemi à distance. Vous pouvez porter des attaques au prix d’une Action Simple au lieu d’une Action Complexe quand vous utilisez une lance ou une arme accompagnée du mot-clé Samurai.	1
1003	TEC0171	11	Vigilant et puissant	Les monstres usent parfois de ruses pour tromper leurs ennemis, mais les Toritaka apprennent à discerner les faits malgré les illusions. Vous pouvez dépenser un Point de Vide pour annuler les malus liés à l’obscurité ou à l’Aveuglement. Cet effet dure jusqu’à l’étape de Réactions se déroulant deux Rounds plus tard.	1
1004	TEC0172	11	Les serres du faucon	Rien ne peut empêcher le Toritaka de toucher sa cible. Vos attaques ignorent 5 points de Réduction. Contre les créatures des autres Royaumes des Esprits, vous pouvez dépenser un Point de Vide au prix d’une Action Gratuite pour diminuer leur réduction de 10 pendant un Round (cela ne se cumule pas avec les autres effets annulant la Réduction.	1
1005	TEC0173	11	Guidé par le destin	Les Tonbo se sentent à l’aise à la cour et connaissent la voie du shugenja. En outre, ils servent d’intermédiaires au Clan du Dragon quasiment depuis leur création. Les chuchotements des kami peuvent se révéler très utiles à la cour. Vous pouvez utiliser un emplacement de Sort pour gagner un bonus de +1g0 sur un Jet de Compétence Sociale. Vous ne pouvez jamais utiliser plus d’emplacements de Sort pour gagner un bonus de +1g0 sur un jet de Compétence Sociale. Vous ne pouvez jamais utiliser plus d’emplacements de Sorts que votre Rang de Maîtrise pour augmenter un même jet. Vous gagnez une Augmentation Gratuite aux Sorts accompagnés du mot-clé Divination.	1
1006	TEC0174	11	La vitesse du lièvre	On connaît les lièvres pour leur faculté de combattre avec une vitesse et une agilité qui ne sont pas sans rappeler celles de l’animal dont leur Clan tire son nom. Dans toute situation où vous avez la place nécessaire pour esquiver, sauter ou tout simplement manœuvrer (à la discrétion du MJ), vous pouvez ajouter votre Rang d’Athlétisme à votre ND d’Armure, sauf si vous adoptez la Posture d’Assaut ou de Centre. On considère que votre Anneau d’Eau augmente de 1 en ce qui concerne la distance que vous êtes en mesure de parcourir au moyen d’Actions de Mouvement.	1
1007	TEC0175	11	Le saut du lièvre	Le Bushi Lièvre apprend à frapper en profitant d’une défense incroyable qui surprend de nombreux adversaires. Si vous adoptez la Posture d’Assaut, vous pouvez faire un bond en avant et attaquer un adversaire situé dans un rayon de 4,5m sans entreprendre d’Action de Mouvement. Toutes vos attaques du Tour doivent cependant viser cet adversaire.	1
1008	TEC0176	11	Rapide comme l'éclair	La rapidité et la souplesse du Lièvre lui permettent de frapper avec une vitesse redoutable. Vos attaques à mains nues, au couteau ou avec des armes accompagnées du mot-clé Samurai sont considérées comme des Action Simples.	1
1009	TEC0177	11	Le coup de pied du lièvre	Le Lièvre apprend non seulement à frapper avec rapidité, mais également à esquiver et à éviter les coups de ses adversaires. Vous pouvez désormais utiliser votre Technique de Rang 2 lorsque vous adoptez la Posture d’Attaque et non d’Assaut. Si vous recourez à cette Technique en adoptant la Posture d’Assaut, vous pouvez effectuer votre seconde attaque du Round contre un autre adversaire situé dans un rayon de 4,5m du premier.	1
1010	TEC0178	11	Le style de Reichin	La dernière leçon de l’École du Lièvre prend la forme d’un véritable tourbillon de sauts, de feintes et d’attaques frappant l’adversaire de partout, ce qui a pour effet de le désorienter. Vous pouvez effectuer la Manœuvre de Feinte pour 1 Augmentation seulement. En cas de réussite, le bonus aux dommages qui en découle n’est plus limité à votre Rang de Réputation x 5.	1
1011	TEC0179	11	Outils de fortune	Le forgeron Tsi consacre sa vie à atteindre la perfection dans la chaleur de son fourneau. En ce qui vous concerne, on considère toutes les Compétences d’Artisanat comme des Compétences d’École pour les effets qui visent ces dernières. Quand vous faites un jet de Compétence d’Artisanat, vous gagnez 1 Point de Gloire en cas de réussite, et 1 Point de plus par tranche de 5 dont vous dépassez le ND. Cet effet ne s’applique qu’aux jets faits contre un ND égal ou supérieur à 10 + votre Rang de Maîtrise x5.	1
1012	TEC0181	11	Le dévouement de l'artisan	Le Forgeron Tsi connaît parfaitement la valeur de tout ce qu’il produit, y compris des années après que l’objet en question ait quitté sa forge. Quand vous créez, le prix de l’objet produit est réduit de moitié en ce qui concerne la durée nécessaire à sa fabrication. Quand un individu en votre présence utilise un objet de votre création, vous pouvez entreprendre une Action Complexe pour lui conférer un bonus de +Xg0 (où X est égal à votre Rang de Maîtrise) au Jet de Compétence correspondant. Par exemple, Kenjutsu pour un Katana, Défense pour une armure, ou Étiquette pour un kimono.	1
1013	TEC0182	11	Connaissances exhaustives	Tous les Forgerons Tsi doivent affiner le poids, l’équilibre et l’efficacité de leurs créations. Vous pouvez dépenser un Point de Vide au prix d’une Action Gratuite pour effectuer des attaques avec une arme de votre création au prix d’Actions Simples Simples au lieu d’Actions Complexes. Cet effet dure un nombre de Rounds égal à votre Rang de Maîtrise.	1
1014	TEC0183	11	Acier étoilé	Les objets des Loriots sont de toute évidence les égaux de ceux qui sortent des Forges Kaiu. Une fois par jour, après avoir produit une arme, vous pouvez dépenser tous vos Points de Vide afin de créer une Arme Sacrée (Cf Avantage éponyme). On qualifie l’œuvre ainsi créée d’arme Tsi (sabre Tsi, tetsubo Tsi, …) qui peut alors alors disposer de l’une des qualités suivantes : Équilibrée (le porteur gagne un bonus de +1g0 aux jets d’attaque effectués avec l’arme en question), Preste (le porteur gagne un bonus de +5 en Score d’Initiative quand il manie l’arme) ou Incassable (l’arme ne peut être brisée). A la discrétion du MJ, un Forgeron Tsi particulièrement doué pourra aussi produire une arme Radiante (considérez la en jade pour le fait de blesser les créatures Invulnérables).	1
1015	TEC0184	11	Chaque chose en son temps	Le Suzume observe la tournure du combat pour trouver le moment parfait où frapper. Au début du Round de Combat, avant que le premier personnage n’ait entrepris son Tour, vous pouvez réduire votre Score d’Initiative de 5 pour ajouter +1g0 à vos jets d’attaque et de dommages du Round.	1
1016	TEC0185	11	La pureté du Chi	Le corps même du Suzume traite avec dédain ceux qui succombent aux tentations allant à l’encontre des préceptes du Bushido. Vous ajoutez +5 à votre ND d’Armure contre les créatures et contre les adversaires humains ayant un Honneur inférieur au vôtre.	1
1017	TEC0186	11	La sagesse est la meilleure arme	Le Suzume excelle dans l’art du conte et captive son public au moyen de simples mots. Vous pouvez dépenser un Point de Vide pour ajouter Votre Rang d’Honneur à tout jet de Compétence de Connaissance ou de Spectacle.	1
1018	TEC0187	11	L'esprit calme, la lame sûre	La sérénité du Moineau passe souvent pour de la complaisance, mais ce n’est pas le cas. Vous pouvez porter des attaques de corps à corps au prix d’une Action Simple au lieu d’une Action Complexe lorsque vous adoptez la Posture d’Attaque.	1
1019	TEC0188	11	Lent et mortel	Le Suzume frappe quand son adversaire s’y attend le moins, même s’il doit subir le pire des attaques de son ennemi. Au Round qui suit la mise en place de votre Posture du Centre, vous ajoutez +10 à vos Jets d’Attaque et de dommages. Vous ne profitez cependant pas de cet avantage durant les duels de Iaijutsu.	1
1020	TEC0189	11	Essence de Chikushudo	Nul dans l’Empire n’est plus proche de la nature que le simple Kitsune qui vit dans les régions sauvages. Vous pouvez vous servir des Sorts Sensation, Communion et Invocation pour affecter des esprits animaux de Chikushudo et les kami (l’utilisation d’Invocation fera apparaître un esprit animal plutôt que de la matière élémentaire). Les esprits animaux se montrent généralement plus directs que les kami et perçoivent le monde différemment, mais ne comprennent pas davantage le sens des actions des hommes. Vous gagnez une Augmentation Gratuite aux Sorts n’infligeant pas de dommages lancés sur les animaux.	1
1021	TEC0190	11	La charge du sanglier	Le sanglier attaque généralement sans crier gare. Si vous adoptez la Posture d’Assaut, vous pouvez apprêter une arme moyenne ou une lance au prix d’une Action Gratuite. Quand vous maniez une lance au combat, vous gagnez un bonus au jet de dommages de +0g1.	1
1022	TEC0191	11	Force d'opposition	L’École du Sanglier se spécialise dans l’utilisation des lances, et notamment du Mai Chong, pour agripper l’adversaire par ses vêtements ou son armure et l’immobiliser. Vous pouvez déclarer deux Augmentations pour Enchevêtrer un adversaire avec un Mai Chong, ou trois Augmentations pour l’enchevêtrer avec une autre Arme de la catégorie des lances.	1
1023	TEC0192	11	La vitesse du sanglier	Le bushi Ichiro apprend à frapper à la vitesse ahurissante de l’animal dont il tire son nom. Vous pouvez attaquer au prix d’une Action Simple quand vous utilisez une lance.	1
1024	TEC0193	11	La colère du sanglier	Le bushi Sanglier continue à se battre même grièvement blessé. Vous pouvez dépenser un Point de Vide lors de l’étape de Réactions pour réduire votre Malus de Blessure d’un Rang de Blessure (les Blessures sont bel et bien présentes, mais la douleur se fait moins pressante). Cette effet dure jusqu’à la fin de l’escarmouche.	1
1025	TEC0194	11	Par-delà les montagnes	A ce Rang, le Sanglier contrôle sa rage et la canalise lorsqu’on s’y attend le moins, même s’il semble être sur la défensive. Si vous adoptez la Posture d’Esquive, vous pouvez porter une attaque normale avec une lance ou une arme accompagnée du mot-clé Samurai au prix d’une Action Gratuite, en ignorant la restriction de la Posture d’Esquive. Cette attaque s’accompagne d’un bonus de +2g0 au jet d’attaque.	1
1026	TEC0195	11	La leçon de Toku	Les bushi Singe ont l’art de l’emporter quelles que soient les circonstances. Vous ajoutez +1g0 à vos Jets de Compétences accompagnés d’un ND de 25 ou plus (cela inclut les jets d’attaque) Par ailleurs, tous vos Malus de Blessure se réduisent d’un nombre égal à votre Volonté + le double de votre Rang de Maîtrise.	1
1027	TEC0196	11	La force d'un seul homme	En tant que membre d’un Clan Mineur très modeste, le bushi Toku est habitué à combattre contre des forces supérieures. Lorsque vous vous trouvez face à plusieurs adversaires ou à un ennemi ayant un Rang de Réputation supérieur au vôtre, vous ajoutez +1g1 à vos jets d’attaque et de dommages.	1
1028	TEC0197	11	Le courage par-dessus tout	Le bushi Toku fait appel au courage du Fondateur de son Clan pour augmenter le nombre de ses attaques. Vous pouvez porter des attaques au corps à corps au prix d’une Action Simple au lieu d’une Action Complexe.	1
1029	TEC0198	11	Forge ton propre destin	Le bushi Toku apprend à esquiver le pire d’une attaque. Vous pouvez dépenser un Point de Vide quand vous subissez des Blessures pour obliger votre adversaire à renoncer aux deux dés les plus élevés de son jet de dommages, même si cela doit réduire au passage le nombre de dés gardés. Toutefois, cela ne permet pas de réduire les dommages à moins de 1g1.	1
1030	TEC0199	11	La fortune sourit aux mortels	Le simple ténacité du Bushi Toku lui vaut une véritable bénédiction. Une fois par Round, vous pouvez dépenser un Point de Vide pour relancer n’importe quel jet. Vous ajoutez +2g1 au nouveau jet. Vous pouvez conserver le nouveau résultat ou le premier.	1
1031	TEC0200	11	Punition du félon	Isawa Chuda persécutait sans relâche l’Outremonde et ses Techniques s’incarnent dans ceux qui portent son nom. Vous pouvez dépenser un Point de Vide au prix d’une Action Gratuite pour annuler tout ou partie de la Réduction d’une cible à hauteur de votre niveau de Maîtrise. Vous ajoutez aussi votre Niveau de Maîtrise au total des jets de dommages lancés contre les cibles dotées de la Souillure de l’Outremonde.	1
1032	TEC0201	11	La voie de la Tortue	Les Tortues frayent bien souvent avec les pires racailles de la société rokugani et passent beaucoup de temps dans les ports étrangers à faire des affaires avec des gaijin, des pirates et autres scélérats. Bref, ils se livrent à toutes sortes d’activités répugnantes aux yeux de la plupart des samurai. Effet secondaire incontournable de la « profession » de contrebandier, ils font aussi d’habiles marchands. A la création de personnages, vous apprenez une langue gaijin supplémentaire gratuitement pour chaque achat de l’Avantage Langue. Vous ne perdez pas de Points d’Honneur lorsque vous utilisez des Compétences Dégradantes, ni de Gloire lorsque vous utilisez des Compétences de Commerce en public, du moins si vous le faites dans le cadre de votre devoir envers votre Clan. Lorsque vous avez affaire à des heimin ou hinin, comme les paysans, les marchands ou les eta, vous gagnez un bonus de +2g0 aux Jets de Compétences Sociales.	1
1033	TEC0202	11	la carapace de la Tortue	la plupart  des samurai de Rokugan méprisent les Tortues pour leur attitude répugnante et leurs liens avec des roturiers et gaijin, mais tous savent aussi que le Clan a la bénédiction de l’Empereur. Tout samurai de Clan ou Impérial qui vous attaque physiquement ou vous calomnie ouvertement sans provocation de votre part (à la discrétion du MJ) perd aussitôt un nombre de Points d’Honneur égal au double de votre Rang de Maîtrise.	1
1034	TEC0204	11	Main dans la main	Les Tortues collaborent étroitement avec les gens du peuple de Rokugan, des gens que les autres samurai ignorent royalement. Cela leur donne accès à des réseaux de renseignement dont aucun autre samurai ne dispose. Une fois par session, si vous avez accès aux heimin ou hinin locaux, vous pouvez faire un jet de Connaissance:Pègre/Intuition contre un ND de 25 pour apprendre un renseignement utile (au choix du MJ) que vous ne pouvez découvrir d’aucune autre façon.	1
1035	TEC0205	11	La tortue sourit	Une fois son entraînement achevé, le Contrebandier Tortue transcende ses propres limites à la recherche des objectifs tortueux de son Clan et sert l’Empereur sans contrainte. Quand vous faites un Jet de Compétence avec l’une de vos sept Compétences d’École, vos Augmentation possibles ne sont pas limitées par votre Vide. Un nombre de fois par session égal à votre Anneau du Vide, vous pouvez gagner un bonus de +5g0 lorsque vous faites un jet avec l’une de vos Compétences d’École. Ce bonus peut se cumuler avec le bonus de la Technique de Rang 3.	1
1036	TEC0206	11	La main du destin	les méthodes ésotériques de l’Ordre permettent le passage du chi d’un moine à un autre sans grande difficulté. Vous pouvez dépenser un Point de Vide au prix d’une Action Gratuite pour conférer un bonus de +1g1 à un jet réalisé par un allié qui n’a pas encore entrepris son Tour ce Round-ci. Vous ne pouvez cependant pas améliorer un jet ne pouvant habituellement bénéficier de l’usage de Points de Vide (comme un jet de dommages, par exemple).	1
1037	TEC0207	11	Esprit de civilité	Les frères de quatre temples ont l’habitude de s’entretenir avec des visiteurs extrêmement importants ou même se voir invités en de très influentes cours. Quand vous dépensez un Point de Vide pour améliorer un jet de Compétence Noble ou Sociale, vous gagnez +2g2 au lieu du +1g1 habituel.	1
1038	TEC0208	11	Marcher avec le prophète	Les frères de ce sanctuaire s’attachent à un élément en particulier. Vos 3 Kiho initiaux doivent être choisis au sein du même élément. On considère que votre Rang de Réputation a 1 point de plus pour atteindre le Niveau de Maîtrise des Kiho de cet élément.	1
1039	TEC0209	11	La voie de la Pureté	Votre âme vit en un lieu de sagesse et de sérénité, et pratiquement rien ne peut susciter votre colère, quelles que soient les circonstances. Lorsque vous effectuez un Jet d’Opposition de Compétence Sociale initié par votre adversaire, vous pouvez vous servir de n’importe quel Anneau à la place du Trait normalement utilisé (l’Intuition, en règle générale) dans le cadre de ce jet.	1
1040	TEC0210	11	La voie de la Pureté (Tonnerre)	L’attachement des moines du Tonnerre à la pureté du combat à mains nues tombe sous le sens pour tous ceux dont ils croisent la route. Vous gagnez un bonus de +0g1 aux jets de dommages découlant des attaques à mains nues. Cet effet est cumulatif avec les autres effets vous permettant de lancer et de garder des dés supplémentaires aux dommages à mains nues.	1
1041	TEC0211	11	Les milles formes	Il n’y a pas de limites à la diversité des bénédictions que leurs divinités confèrent aux membres fidèles de la Confrérie. Vous commencez le jeu avec 4 Kiho (et non 3) qui ne comptent pas dans le nombre de Kiho supplémentaires que vous pouvez acheter avec des Points d’Expérience (opération à laquelle vous pouvez procéder tout à fait normalement).	1
1042	TEC0212	11	La volonté du peuple	Ceux guidés par leur honneur investissent leurs actes de la force du peuple de Rokugan. Quand vous dépensez un Point de Vide pour ajouter un bonus de +1g1 à un jet de Compétence ou de Trait, vous pouvez aussi ajouter votre Rang d’Honneur au total de ce jet.	1
1043	TEC0213	11	Le regard de Tsun Tao	Les disciples de Sun Tao comprennent la relation qui lie l’honneur au savoir-faire. Vous pouvez ajouter votre Rang d’Honneur au total de vos Jets de Iaijutsu.	1
1044	TEC0214	11	La malédiction du ciel	La brutalité aveugle du style de combat des Justiciers de Tengoku rappelle celle des Tueurs de la Forêt. Quand vous surprenez un adversaire dans une escarmouche, vous pouvez doubler votre Force pour déterminer le nombre de dés de dommage que vous lancez sur cette attaque.	1
1045	TEC0215	11	La force de la forêt	Les Tueurs de la Forêt constituent un groupe formidable qui ne recrute que les plus coriaces de guerriers. Vous gagnez un nombre de Blessures supplémentaires par Rang de Blessure égal à votre Constitution. Vous pouvez aussi ajouter votre Constitution au total des jets de dommages de vos attaques de corps à corps.	1
1046	TEC0216	11	les plis de l'éventail de fer	Peu de personnes à Rokugan parviennent à maîtriser toutes les facettes de l’éventail en fer avec autant d’aisance que les Tessen. Quand vous maniez un éventail de guerre de votre main non-directrice, vous ne subissez pas de malus aux attaques portées avec cette main. Vous ajoutez aussi votre Rang d’Éventails de Guerre au total de votre ND d’Armure lorsque vous maniez un éventail de guerre.	1
1047	TEC0056	11	Percer le voile	Pour avoir traité avec les autochtones imprévisibles et parfois violents des Terres Brûlées pendant des siècles, les Ide ont développé une faculté quasi surnaturelle leur permettant de lire les émotions de leurs interlocuteurs, de reconnaître leurs véritables sentiments et ainsi d'éviter les ennuis. Vous pouvez tenter de lire les véritables émotions d'autrui en situation sociale en réussissant un Jet d'Opposition Social Étiquette/Intuition contre l’Étiquette/Volonté de la cible. En cas de succès, vous vous faites une idée générale de ses vrais sentiments, ce qui peut être utile s'ils ne correspondent pas à ses actes. Vous pouvez déclarer des Augmentations pour affiner le résultat (à la discrétion. du MJ). Par exemple, deux Augmentations vous révéleront : « le Doji espère en fait que tu vas l'emporter contre le Dragon ».	1
1048	TEC0071	11	Le héraut de la gloire	Les Ikoma sont des historiens et des conteurs chargés d'archiver les glorieux exploits d'autrui à la postérité, afin que leurs accomplissements les plus courageux et honorables ne soient jamais oubliés. Vous gagnez l'avantage Excellente Mémoire sans que cela vous coûte de points d'expérience (si vous avez déjà cet avantage, vous en regagnez les points d'expérience). Vous pouvez utiliser la compétence Spectacle : Art du conteur afin de vous livrer à de véritables fanfaronnades publiques pour le compte d'autrui. Si vous citez des actions nobles ou héroïques exécutées par cette personne et que vous réussissez un jet de Spectacle : Art du conteur/Intuition contre un ND 20, celle-ci gagne un nombre de points de gloire égal à votre rang de maîtrise. Ce peut être fait un nombre de fois par personne et par mois égal à votre rang de maîtrise.	1
1049	TEC0090	11	Les exigences de la tempête	Un Mante expérimenté apprend à briser et démoraliser ses adversaires à la cour de sa simple présence. Quand vous entamez une conversation avec quelqu'un, vous pouvez faire un Jet d'Opposition Intimidation(Contrôle)/Volonté contre son Étiquette(Courtoisie)/Volonté. Si vous l'emportez, il ne peut dépenser de Points de Vide contre vous durant l'heure suivante. En outre, il subit pendant ce laps de temps un malus de -3g0 aux Jets de Compétence Sociales vous visant (cette Technique ne peut être utilisée tant que ses effets ont cours).	1
1050	TEC0111	11	Frapper avec la queue	Bushi Scorpions s’efforcent de déstabiliser leurs ennemis, de bloquer leurs attaques et de les ralentir. Quand vous adoptez une Posture au début de votre Tour, vous pouvez choisir une cible située dans un rayon de 9m. Si vous la touchez à votre Tour, elle est Fatiguée. Lors de l’Étape de Réactions, un adversaire affecté peut tenter un Jet de Terre de ND 25 pour résister aux effets de cette Technique. En cas d'échec, les effets de cette Technique s'achèvent lors de l'étape de Réactions suivante (la seconde après qu'il ait été touché).	1
1051	TEC0125	11	La voie de l'Araignée	Le Bushi Daigotsu doit arpenter la ligne très mince qui sépare l’utilisation de la Souillure pour nourrir son corps et les stigmates qu’une telle utilisation provoque. Au début de chaque Round, vous pouvez décider de réduire les Malus de Blessure de votre Rang de Force + votre Rang de Souillure jusqu’à la fin du Round, ou d’augmenter vos jets de dommages du même chiffre ; Par ailleurs, le ND des jets visant à détecter la présence ou les effets de la Souillure de l’Outremonde sur vous augmente de 10.	1
1052	TEC0140	11	Les ténèbres déchaînées	La véritable maîtrise de soi consiste à puiser dans les ténèbres intérieures. Vous gagnez un nombre de Points de Vide supplémentaires égal à votre Rang de Souillure de L'Outremonde ou votre Anneau de Terre, au choix. Vous pouvez vous en servir comme vos Points de Vide habituels, mais aussi les dépenser pour ajouter un bonus de +1g1 au total de vos jets de dommages.	1
1053	TEC0163	11	Partout souffle le vent	Le Bushi Morito connaît toutes les facettes de la guerre. Au début d’un combat, vous pouvez annoncer un nombre de Compétences de Bugei égal à votre Rang de Maîtrise. Vous ajoutez +1g0 aux jets liés aux compétences choisies.	1
1054	TEC0180	11	Bénédiction de Tsi Xing Guo	Le Forgeron Tsi tente de reproduire les œuvres de la Fortune d’Acier. Quand vous maniez ou utilisez l’une de vos créations (comme une arme au combat ou un kimono sophistiqué à la cour), vous gagnez un bonus de +2g1 par Point de Vide dépensé aux Jets de Compétence Adéquats, contre +1g1 habituellement. Par ailleurs, lorsqu’on donne une de vos créations en cadeau à un membre de la caste des samurai, vous et le donneur gagnez un montant de Points de Gloire égal à votre Rang de Maîtrise.	1
1055	TEC0203	11	Les yeux de l'empereur	Les Tortues sont les espions et agents de l’Empereur, et ils connaissent les techniques les plus incongrues ; Lorsque vous agissez pour le compte de votre Clan, vous pouvez lancer un nombre de dés supplémentaires (sans les garder toutefois) égal à votre Rang de Maîtrise sur toutes les Compétences Dégradantes dans lesquelles vous avez au moins 1 Rang. Cela inclut les compétences d’École qui ne fonctionnent que sur le principe de Compétences Dégradantes lorsque vous les utilisez de certaines façons (comme Sincérité, accompagnée de la Spécialisation Tromperie). Cela ne fonctionne cependant pas avec les Avantages et Techniques simulant des Rangs de Compétence (comme l’Avantage Ingénieux).	1
1056	KTA0001	12	Frappe Comme l'Air	Lorsque vous adoptez la posture de défense, votre ND d'armure augmente de votre Anneau d'Air.	1
1057	KTA0002	12	Frappe Comme l'Eau	Lorsque vous adoptez la posture d'attaque, vous pouvez vous déplacer de 1,5m de plus au prix d'une action gratuite.	1
1058	KTA0003	12	Frappe Comme la Terre	Lorsque vous adoptez la posture d'esquive, vous gagnez une réduction égale à votre Anneau de Terre (cumulatif avec d'autres formes de réduction)	1
1059	KTA0004	12	Frappe Comme le Feu	Lorque vous adoptez la posture d'assaut, vous pouvez ajouter votre anneau de Feu au total d'un jet d'attaque par round.	1
1060	KTA0005	12	Frappe Comme le Vide	Lorsque vous adoptez la posture du centre, votre ND d'armure augmente de votre Anneau de Vide.	1
1061	KTA0006	12	Style de l'Equilibre des Elements	Vous pouvez utiliser votre Anneau du Vide à la place de vos Réflexes pour votre jet d'Initiative.	1
1062	KTA0007	12	Style de la Forêt de Fer	Lorsque vous maniez une arme d'hast ou une lance, vous pouvez utiliser votre Anneau d'Air au lieu de votre Agilité pour les jets d'attaque.	1
1063	KTA0008	12	Style de la Force d'Armes	Une fois par tour, lorsque vous maniez une arme lourde, vous pouvez utiliser votre Force au lieu de votre agilité pour un jet d'attaque.	1
1064	KTA0009	12	Style de la Force de la Pureté	Une fois par tour, lorsque vous déterminez les dommages, vous pouvez lancer votre Rang d'Honneur au lieu de votre Force+VD de l'arme. Vous gardez un nombre de dés égal à la VD de l'arme, comme coutume.	1
1065	KTA0010	12	Style de la Menace Voilée	Une fois par tour, vous pouvez ajouter votre Rang de Discrétion à votre ND d'armure contre une seule attaque.	1
1066	KTA0011	12	Style de la Témérité Aveugle	Vous pouvez ajouter votre Anneau du Feu à votre ND d'armure lorsque vous adoptez la posture d'assaut.	1
1067	KTA0012	12	Style des Lames Tournoyantes	Une fois par tour, lorsque vous maniez une arme dans chaque main, vous pouvez entreprendre la manœuvre d'attaque supplémentaire pour 3 augmentations au lieu de 5. La seconde attaque est portée au moyen de votre arme secondaire et inflige des dommages normaux. Vous ne pouvez accroître les dommages d'aucune attaque au moyen d'augmentations.	1
1068	KTA0013	12	Style du Fer dans les Montagnes	Vous pouvez utiliser votre Anneau de Terre à la place de votre Anneau d'Air lorsque vous adoptez la posture de Défense.	1
1069	KTA0014	12	Style du Guerrier Indomptable	Réduisez vos malus de blessure de votre Anneau de Terre.	1
1070	KTA0015	12	Style du Monde Disparu	Choisissez un adversaire. Une fois par tour, vous pouvez utiliser contre lui votre Agilité au lieu de votre Force pour les jets de dommages.	1
